Date,Store,Customers,Promo,Weather,Day_Type,Sales
2023-05-30,B,613.0,,sunny,holiday,12383.22
2023-02-01,C,868.0,1,sunny,holiday,22842.05
2023-06-10,B,541.0,1,,weekday,11488.31
2023-01-16,B,100.0,0,snowy,weekday,3141.54
2023-02-07,A,457.0,1,sunny,weekday,10754.91
2023-05-22,B,214.0,0,rainy,weekday,4078.91
2023-02-05,C,699.0,1,rainy,,17113.21
2023-05-31,C,296.0,0,rainy,weekday,4701.3
2023-04-24,A,703.0,1,,,16727.4
2023-03-07,A,373.0,0,rainy,,6212.12
2023-04-15,B,955.0,0,snowy,weekday,14582.87
2023-03-26,A,259.0,1,,weekday,6409.86
2023-01-02,C,272.0,1,sunny,weekday,9137.16
2023-03-16,C,644.0,1,,weekday,15570.56
2023-03-08,A,557.0,0,rainy,holiday,11116.58
2023-06-29,A,684.0,0,,weekday,13310.19
2023-05-31,A,532.0,1,,weekend,14292.19
2023-06-03,B,580.0,1,,weekend,16150.52
2023-02-24,B,554.0,0,,weekday,10245.52
2023-01-06,C,295.0,1,snowy,,7053.82
2023-06-12,B,895.0,1,,weekday,22289.25
2023-05-30,B,698.0,1,rainy,,16861.44
2023-06-20,B,408.0,0,sunny,weekend,9041.86
2023-05-23,B,835.0,1,snowy,weekend,18805.69
2023-03-27,C,655.0,0,,weekday,12573.92
2023-03-01,A,947.0,1,sunny,weekend,25344.23
2023-04-11,C,593.0,0,snowy,holiday,11602.62
2023-01-12,B,538.0,1,rainy,weekend,14206.63
2023-02-18,A,749.0,1,rainy,,17577.48
2023-02-11,A,881.0,0,sunny,,18630.48
2023-06-15,A,458.0,1,,holiday,10436.15
2023-03-23,C,135.0,1,sunny,,3698.34
2023-06-22,A,133.0,1,snowy,,1831.81
2023-02-04,C,187.0,0,sunny,,4861.37
2023-06-07,C,757.0,0,sunny,weekday,14990.64
2023-06-07,,115.0,1,,holiday,2787.95
2023-05-14,B,844.0,1,rainy,holiday,21186.1
2023-03-08,A,520.0,1,,weekend,14346.88
2023-03-21,A,652.0,0,rainy,holiday,14220.51
2023-01-07,B,866.0,1,,weekday,21368.47
2023-06-29,C,892.0,0,rainy,holiday,19338.18
2023-01-14,C,225.0,,,weekday,4720.62
2023-03-14,B,107.0,0,rainy,,2114.66
2023-05-23,C,571.0,0,rainy,weekday,11592.73
2023-05-29,B,567.0,1,rainy,weekday,15187.03
2023-06-12,B,979.0,1,rainy,,23519.05
2023-03-07,A,961.0,0,,weekday,19503.43
2023-04-01,A,951.0,0,snowy,,17944.75
2023-05-10,,609.0,1,rainy,weekday,13558.91
2023-06-12,A,501.0,1,rainy,,11724.83
2023-01-20,B,935.0,0,rainy,,17398.22
2023-01-10,C,275.0,1,rainy,holiday,7498.29
2023-01-25,C,839.0,1,rainy,weekend,21138.96
2023-01-25,C,934.0,1,sunny,weekday,25108.57
2023-02-23,C,466.0,0,sunny,weekend,11360.15
2023-02-02,B,587.0,0,rainy,weekday,9713.93
2023-06-13,C,117.0,1,rainy,weekday,3118.15
2023-04-05,C,155.0,1,rainy,,4354.03
2023-01-14,C,134.0,1,snowy,weekend,3245.18
2023-03-06,C,729.0,1,,weekday,17709.01
2023-04-20,B,893.0,0,rainy,weekday,18276.78
2023-03-21,C,865.0,0,snowy,,15867.14
2023-02-23,A,824.0,0,snowy,weekday,13892.92
2023-05-05,A,672.0,,rainy,holiday,15064.74
2023-06-29,A,699.0,1,,weekend,18839.88
2023-05-11,A,882.0,0,sunny,weekday,16996.34
2023-06-18,A,446.0,0,rainy,weekday,7748.71
2023-05-14,A,131.0,1,rainy,weekday,2354.93
2023-01-25,B,232.0,1,sunny,weekday,6983.75
2023-05-21,A,,,,,14089.47
2023-04-27,C,298.0,0,sunny,weekday,6916.23
2023-05-16,A,355.0,1,rainy,weekend,9056.8
2023-05-29,B,441.0,0,rainy,weekday,7731.53
2023-01-25,A,766.0,0,snowy,holiday,14380.41
2023-03-20,C,330.0,0,sunny,,7673.15
2023-03-09,C,400.0,0,snowy,weekend,7981.69
2023-06-22,B,646.0,1,snowy,weekday,14295.88
2023-01-12,B,125.0,,snowy,weekend,2382.68
2023-02-01,B,634.0,0,snowy,,12310.28
2023-05-08,B,752.0,,sunny,holiday,17163.5
2023-04-06,A,573.0,0,sunny,weekday,11367.73
2023-04-02,A,486.0,0,sunny,holiday,10641.13
2023-05-21,C,384.0,0,rainy,,6735.01
2023-01-31,B,549.0,0,,holiday,12103.47
2023-03-19,B,419.0,0,snowy,,7282.93
2023-01-20,A,255.0,1,rainy,holiday,6609.48
2023-05-26,B,570.0,1,sunny,weekend,14393.86
2023-03-01,C,519.0,1,sunny,weekend,12217.03
2023-05-14,C,212.0,0,rainy,,4934.11
2023-06-09,,750.0,1,snowy,weekend,18260.35
2023-04-03,C,521.0,1,sunny,holiday,14035.48
2023-02-12,C,985.0,,snowy,holiday,19184.41
2023-05-10,A,820.0,0,snowy,weekday,13510.13
2023-03-01,C,934.0,,,,19745.88
2023-05-31,B,975.0,1,sunny,weekend,26910.4
2023-01-31,B,697.0,1,rainy,,
2023-01-05,C,384.0,0,,weekend,8407.12
2023-06-11,B,671.0,1,snowy,weekday,14207.67
2023-01-10,A,153.0,1,rainy,holiday,4086.58
2023-03-30,C,704.0,0,,holiday,14731.2
2023-05-10,C,424.0,0,,weekday,7795.46
2023-05-06,C,557.0,,,,10851.4
2023-01-11,B,984.0,0,snowy,weekend,18196.65
2023-06-27,B,364.0,0,snowy,weekday,6436.56
2023-06-08,C,481.0,1,sunny,,13081.65
2023-02-25,B,312.0,0,,weekend,4334.43
2023-03-24,B,432.0,1,rainy,weekday,9753.39
2023-05-17,C,109.0,1,snowy,,3021.08
2023-04-09,C,457.0,0,,weekend,9801.45
2023-05-29,B,302.0,1,rainy,holiday,7074.91
2023-03-14,C,807.0,0,snowy,,16420.68
2023-06-05,C,157.0,1,rainy,weekend,6604.79
2023-04-25,C,593.0,,rainy,holiday,12377.5
2023-01-07,C,609.0,0,sunny,holiday,12307.42
2023-03-21,B,867.0,1,snowy,weekday,19281.49
2023-05-24,C,322.0,1,snowy,weekend,6541.93
2023-04-07,A,468.0,1,snowy,weekday,10890.58
2023-01-04,C,791.0,0,snowy,weekday,14756.0
2023-01-04,A,517.0,0,sunny,weekday,11325.32
2023-04-13,C,973.0,,sunny,weekday,19859.42
2023-02-09,A,646.0,0,,weekday,13148.76
2023-01-17,A,970.0,0,snowy,weekday,16553.21
2023-04-11,C,202.0,0,rainy,weekday,2676.64
2023-04-13,C,260.0,1,sunny,,
2023-05-04,,299.0,,rainy,weekday,5757.84
2023-02-21,,259.0,1,rainy,holiday,7668.49
2023-02-21,B,794.0,0,rainy,weekday,16180.09
2023-06-13,B,964.0,0,,weekend,21123.49
2023-05-04,C,235.0,0,,,4332.8
2023-06-15,B,497.0,0,snowy,,10619.24
2023-06-27,B,837.0,1,sunny,weekday,19976.21
2023-03-04,C,491.0,0,snowy,holiday,8736.26
2023-04-26,A,854.0,1,,weekday,22116.7
2023-03-03,C,205.0,1,,weekend,6857.8
2023-01-07,B,682.0,1,rainy,weekday,17900.52
2023-06-04,A,688.0,,snowy,holiday,14609.54
2023-04-02,B,153.0,,rainy,weekday,3604.87
2023-01-14,A,376.0,0,,weekday,8332.83
2023-03-27,B,210.0,,snowy,,3529.69
2023-05-13,C,323.0,1,snowy,weekend,6873.67
2023-05-10,B,174.0,1,sunny,weekend,4855.94
2023-03-03,B,605.0,0,,weekend,10924.55
2023-05-29,A,113.0,0,,weekend,2049.25
2023-03-20,B,869.0,,sunny,weekday,16849.28
2023-05-29,C,581.0,0,,weekday,12203.27
2023-05-18,C,288.0,0,rainy,weekend,5965.18
2023-02-27,C,463.0,0,rainy,holiday,11230.06
2023-04-30,A,338.0,,rainy,weekday,7203.17
2023-06-16,A,500.0,1,snowy,weekday,10674.8
2023-05-13,B,945.0,,rainy,holiday,20453.27
2023-03-06,B,403.0,0,,weekend,6649.37
2023-01-13,B,190.0,0,sunny,weekday,4532.4
2023-03-23,A,491.0,1,rainy,weekday,10952.39
2023-06-22,A,283.0,1,rainy,weekday,6143.86
2023-06-09,B,116.0,0,snowy,weekday,3296.68
2023-06-13,A,111.0,0,,holiday,2870.49
2023-05-19,A,265.0,0,sunny,weekend,5362.24
2023-05-29,C,245.0,0,,weekday,5916.39
2023-02-21,C,381.0,1,rainy,weekend,10970.77
2023-04-27,B,648.0,0,,,11960.29
2023-01-26,B,681.0,0,sunny,weekend,13551.56
2023-02-03,C,268.0,0,rainy,holiday,6448.9
2023-02-21,A,946.0,0,,holiday,21149.25
2023-04-22,B,269.0,,sunny,,3518.87
2023-03-23,B,864.0,0,rainy,holiday,19920.51
2023-06-29,B,445.0,0,rainy,weekend,8397.18
2023-06-06,A,598.0,0,,weekend,11502.83
2023-06-15,C,559.0,1,snowy,weekend,13217.34
2023-02-11,B,396.0,1,snowy,holiday,10694.06
2023-01-21,C,241.0,0,sunny,weekend,6252.4
2023-02-11,C,996.0,1,,weekday,24957.17
2023-05-21,A,884.0,1,sunny,,24635.83
2023-04-23,A,836.0,0,,weekday,19543.06
2023-04-15,A,794.0,0,sunny,weekend,17144.37
2023-01-17,A,832.0,1,sunny,holiday,22811.71
2023-04-30,A,152.0,1,,,3463.17
2023-05-17,A,217.0,,snowy,weekday,3768.49
2023-06-18,B,464.0,0,sunny,weekend,11313.85
2023-05-09,C,770.0,1,,holiday,21544.38
2023-05-10,A,235.0,0,,weekend,5848.82
2023-03-01,B,513.0,1,,weekday,13518.88
2023-02-17,C,176.0,1,rainy,weekday,4756.07
2023-01-29,A,947.0,1,,,24764.07
2023-04-07,A,656.0,0,,holiday,15342.32
2023-01-10,B,117.0,0,rainy,weekday,2675.84
2023-02-27,C,966.0,1,rainy,weekend,25929.9
2023-01-21,A,502.0,0,snowy,holiday,8633.5
2023-01-28,C,304.0,0,,weekday,6363.05
2023-02-03,B,598.0,0,sunny,holiday,12575.61
2023-01-08,A,423.0,0,rainy,weekend,9356.18
2023-06-26,C,694.0,1,rainy,weekend,15676.5
2023-03-20,B,661.0,0,snowy,,12107.86
2023-05-25,B,380.0,0,snowy,weekday,7274.14
2023-03-28,A,265.0,0,snowy,weekday,5870.66
2023-03-29,C,342.0,1,,weekday,8127.22
2023-06-22,A,988.0,,,,22550.23
2023-03-10,A,578.0,1,,weekday,13863.63
2023-06-09,C,263.0,1,rainy,holiday,5681.44
2023-06-21,C,423.0,0,snowy,weekday,8159.21
2023-03-28,C,667.0,1,rainy,weekday,15720.08
2023-04-11,B,650.0,1,sunny,weekend,18995.92
2023-01-08,B,930.0,1,,,21660.17
2023-03-18,C,739.0,0,rainy,,14074.9
2023-03-28,B,733.0,1,sunny,weekday,19143.12
2023-02-12,A,858.0,,rainy,weekday,15668.72
2023-05-09,C,797.0,1,sunny,weekend,19459.24
2023-04-19,A,307.0,1,rainy,weekday,8667.0
2023-06-28,C,414.0,0,rainy,weekday,7068.55
2023-06-01,A,403.0,0,,holiday,10014.22
2023-06-01,C,338.0,1,rainy,weekend,7507.05
2023-01-17,A,826.0,0,rainy,,15391.05
2023-05-13,C,903.0,1,snowy,weekday,20998.99
2023-05-28,C,323.0,0,rainy,weekday,6473.22
2023-01-21,B,187.0,1,,weekday,3743.54
2023-02-27,,636.0,1,rainy,,15609.06
2023-06-08,B,528.0,1,,holiday,12130.46
2023-04-20,A,319.0,0,snowy,weekday,4661.72
2023-05-19,B,374.0,1,,weekday,11095.56
2023-06-29,C,746.0,1,snowy,weekday,16632.27
2023-05-23,B,844.0,,snowy,holiday,17421.95
2023-05-15,B,165.0,1,snowy,weekday,4332.55
2023-01-28,C,691.0,1,snowy,holiday,16761.6
2023-02-20,B,522.0,,snowy,holiday,10451.74
2023-01-05,C,354.0,1,,weekend,8061.17
2023-01-05,A,224.0,1,snowy,weekend,5414.74
2023-04-04,B,245.0,0,snowy,weekday,3968.56
2023-04-06,C,714.0,0,snowy,weekday,14734.58
2023-01-08,C,484.0,0,snowy,weekday,8080.92
2023-03-05,B,546.0,1,snowy,holiday,
2023-05-18,A,486.0,1,sunny,holiday,13064.1
2023-02-07,B,482.0,0,rainy,weekend,10427.29
2023-04-21,C,376.0,1,rainy,holiday,8405.39
2023-04-22,A,481.0,1,snowy,weekend,11238.87
2023-03-22,B,223.0,1,snowy,weekday,5550.66
2023-05-16,C,366.0,,sunny,weekday,7555.28
2023-04-14,B,889.0,0,snowy,weekday,16448.18
2023-06-02,A,210.0,1,sunny,,4420.8
2023-03-14,A,480.0,1,rainy,weekend,11624.32
2023-06-27,A,924.0,1,,,23081.14
2023-02-18,A,700.0,0,rainy,weekday,14040.89
2023-02-05,A,998.0,0,,,21356.88
2023-05-06,B,257.0,1,,weekday,4566.66
2023-03-09,A,827.0,0,,,16220.46
2023-03-19,A,995.0,0,snowy,weekday,17316.96
2023-04-15,C,912.0,1,sunny,weekday,22026.67
2023-06-18,A,647.0,1,,holiday,18085.81
2023-05-02,C,698.0,1,sunny,weekend,18356.7
2023-04-29,C,217.0,1,rainy,,4087.9
2023-04-24,C,427.0,1,,weekday,9504.05
2023-01-10,B,793.0,,rainy,weekday,15505.77
2023-05-29,B,167.0,,sunny,weekday,2248.45
2023-06-13,C,533.0,0,sunny,holiday,10961.74
2023-05-20,B,458.0,1,rainy,weekday,11754.74
2023-04-01,A,770.0,0,sunny,weekday,15572.37
2023-01-02,B,896.0,0,rainy,holiday,20343.67
2023-04-28,A,542.0,1,sunny,weekday,13443.02
2023-01-13,A,263.0,,snowy,weekday,6743.62
2023-06-09,B,460.0,,rainy,,8565.47
2023-04-05,B,684.0,0,,,14877.8
2023-05-24,C,218.0,1,,weekday,4610.09
2023-02-01,B,952.0,1,,,23149.83
2023-02-01,B,294.0,0,sunny,weekday,7571.75
2023-05-04,B,700.0,1,rainy,,15964.47
2023-01-11,A,956.0,1,sunny,,23682.64
2023-01-10,A,687.0,0,,weekday,13078.55
2023-01-15,A,832.0,1,snowy,,19731.94
2023-01-17,C,750.0,0,,weekday,13790.72
2023-06-17,C,983.0,0,,holiday,23064.25
2023-05-26,C,340.0,0,,holiday,7749.19
2023-06-02,A,608.0,1,snowy,,13847.81
2023-02-28,B,765.0,1,snowy,holiday,18876.79
2023-03-19,C,664.0,0,rainy,,13804.25
2023-05-04,C,241.0,1,snowy,holiday,5747.71
2023-04-24,A,931.0,0,rainy,,17013.56
2023-01-22,C,130.0,1,snowy,weekend,3563.06
2023-06-07,B,322.0,1,rainy,weekday,7566.35
2023-06-21,A,903.0,0,,holiday,22022.89
2023-02-01,A,365.0,0,snowy,weekday,7390.65
2023-06-28,B,381.0,0,sunny,weekday,7966.85
2023-06-23,B,,,sunny,,19174.14
2023-04-23,B,480.0,1,rainy,weekday,10021.68
2023-04-30,C,655.0,1,snowy,weekday,15242.46
2023-05-29,B,161.0,0,snowy,weekday,2989.86
2023-05-02,A,812.0,1,sunny,,20096.62
2023-02-01,B,946.0,,snowy,holiday,18452.65
2023-04-29,A,620.0,0,snowy,holiday,13378.12
2023-02-08,A,170.0,1,rainy,weekend,2382.45
2023-01-12,C,701.0,,,weekday,14492.5
2023-06-24,B,635.0,1,sunny,weekend,15166.79
2023-01-18,C,239.0,0,,weekday,4535.4
2023-05-29,B,415.0,0,snowy,weekend,7795.96
2023-05-21,B,439.0,0,snowy,holiday,10292.51
2023-05-29,B,987.0,1,rainy,weekday,22934.37
2023-05-06,B,689.0,1,,holiday,19007.29
2023-05-16,B,825.0,,,weekday,15271.2
2023-02-15,A,627.0,0,rainy,holiday,13632.88
2023-04-14,A,640.0,0,,weekday,11468.97
2023-05-15,B,515.0,0,rainy,weekday,8095.75
2023-05-31,A,566.0,0,rainy,weekend,9786.55
2023-03-27,C,474.0,0,snowy,,8276.56
2023-05-30,C,390.0,0,snowy,weekday,6809.54
2023-03-30,C,142.0,1,snowy,,4216.24
2023-01-22,B,963.0,0,rainy,,19743.05
2023-04-02,B,986.0,1,snowy,weekday,23533.26
2023-01-29,A,152.0,,sunny,weekend,4400.26
2023-01-13,A,887.0,,sunny,holiday,21796.97
2023-01-02,A,982.0,0,snowy,weekday,18085.83
2023-01-29,C,331.0,,rainy,weekend,7072.21
2023-06-29,C,311.0,0,sunny,holiday,8851.73
2023-01-27,C,107.0,0,snowy,holiday,1015.4
2023-02-19,C,733.0,1,sunny,weekend,20228.07
2023-04-05,A,582.0,1,sunny,holiday,15953.12
2023-05-31,B,141.0,1,sunny,weekday,4858.19
2023-03-29,B,,1,,weekday,11981.79
2023-02-13,C,332.0,0,sunny,weekday,6475.66
2023-01-22,B,169.0,1,snowy,holiday,2990.02
2023-06-20,B,978.0,0,sunny,holiday,23000.49
2023-06-14,B,115.0,1,snowy,weekend,2269.77
2023-04-07,C,168.0,0,sunny,weekday,3481.08
2023-01-03,A,152.0,0,sunny,,1921.09
2023-04-28,A,784.0,1,,weekday,19239.4
2023-01-19,B,873.0,1,sunny,weekday,22841.31
2023-01-23,A,478.0,1,snowy,weekend,11656.73
2023-06-06,A,900.0,1,,weekday,21748.71
2023-01-30,C,562.0,1,,,12171.25
2023-02-08,C,626.0,1,sunny,weekday,16338.19
2023-04-18,B,881.0,,sunny,weekday,17204.74
2023-04-21,B,778.0,0,rainy,,14948.13
2023-01-25,B,162.0,0,sunny,weekend,3258.29
2023-05-08,C,360.0,,rainy,weekday,6435.89
2023-04-21,A,,,snowy,weekday,11339.92
2023-05-16,C,220.0,1,sunny,weekend,4863.21
2023-04-16,C,957.0,0,sunny,,19289.61
2023-05-24,A,339.0,1,rainy,weekday,8445.23
2023-03-13,A,564.0,1,rainy,holiday,16142.67
2023-05-09,B,206.0,1,,weekday,5202.17
2023-04-18,A,279.0,1,,weekday,5783.12
2023-01-05,A,115.0,0,sunny,holiday,3272.28
2023-01-03,A,454.0,0,snowy,weekend,7741.35
2023-05-12,A,408.0,1,,weekday,9529.9
2023-04-14,B,826.0,0,,weekend,16821.14
2023-03-05,B,688.0,0,,,13575.23
2023-04-16,A,836.0,0,rainy,holiday,18823.38
2023-04-08,A,704.0,0,sunny,weekend,15468.55
2023-01-10,B,280.0,0,rainy,,4274.99
2023-05-29,B,273.0,0,snowy,weekday,6275.37
2023-05-08,A,453.0,,rainy,weekday,9615.04
2023-02-15,C,453.0,0,sunny,holiday,10424.25
2023-06-04,B,318.0,0,rainy,weekday,3840.46
2023-03-07,B,754.0,0,snowy,weekday,12812.33
2023-06-18,B,414.0,1,sunny,weekday,10359.04
2023-04-22,A,533.0,0,sunny,weekend,12931.2
2023-01-13,A,381.0,0,sunny,weekday,8945.47
2023-05-17,B,358.0,0,sunny,holiday,6814.03
2023-06-13,A,967.0,1,snowy,weekday,20245.26
2023-03-27,A,658.0,1,sunny,weekday,16267.59
2023-03-31,B,104.0,0,snowy,weekday,1998.34
2023-02-27,A,673.0,0,snowy,,10996.91
2023-02-23,C,695.0,0,rainy,,12377.64
2023-01-12,A,744.0,1,rainy,,19680.34
2023-01-14,A,493.0,1,sunny,,11950.98
2023-05-01,B,435.0,0,,weekday,8399.17
2023-06-11,B,162.0,1,,weekday,6876.31
2023-05-01,C,892.0,0,sunny,holiday,19251.4
2023-01-20,A,143.0,1,snowy,holiday,2538.05
2023-03-16,C,252.0,1,rainy,holiday,5842.41
2023-05-24,C,881.0,,sunny,holiday,19702.74
2023-03-11,B,953.0,0,sunny,holiday,20443.62
2023-02-25,A,782.0,1,snowy,,17477.87
2023-04-11,B,255.0,0,rainy,weekday,4804.19
2023-05-12,C,577.0,0,,holiday,16156.65
2023-04-21,C,374.0,0,,weekend,8602.28
2023-05-05,B,457.0,0,sunny,holiday,9007.84
2023-05-12,B,525.0,0,sunny,holiday,11358.37
2023-01-20,B,631.0,,sunny,weekday,13423.03
2023-05-18,,582.0,1,sunny,,15632.85
2023-01-24,B,313.0,0,sunny,weekday,4655.59
2023-06-03,C,178.0,0,,weekday,2142.89
2023-02-06,B,238.0,0,sunny,,5229.97
2023-02-23,A,197.0,0,rainy,weekend,3294.0
2023-04-13,C,988.0,0,snowy,weekday,17083.61
2023-05-29,C,763.0,1,,,19262.08
2023-02-07,A,297.0,,snowy,,6057.69
2023-06-23,A,884.0,1,snowy,weekday,19674.96
2023-01-04,C,255.0,1,sunny,,4431.95
2023-02-26,B,149.0,1,snowy,holiday,3164.46
2023-06-22,C,578.0,0,rainy,,9879.61
2023-01-20,C,327.0,0,sunny,weekday,7101.72
2023-01-17,A,556.0,1,,,15950.5
2023-04-29,C,621.0,1,rainy,weekend,15773.39
2023-03-12,B,248.0,1,,holiday,7305.11
2023-01-04,A,157.0,0,sunny,weekday,3953.0
2023-01-14,C,261.0,,sunny,weekday,6568.05
2023-01-03,C,,0,,weekday,18658.14
2023-03-21,B,576.0,1,snowy,weekday,12912.36
2023-02-24,C,206.0,1,,holiday,6708.31
2023-05-12,C,,0,rainy,weekday,9099.39
2023-04-30,C,494.0,1,snowy,weekend,10244.71
2023-01-24,C,900.0,1,sunny,,22034.94
2023-06-11,B,285.0,,rainy,,6608.57
2023-06-07,C,657.0,0,rainy,,12616.48
2023-03-23,C,545.0,,sunny,weekday,10433.74
2023-05-27,C,740.0,0,snowy,weekday,14234.16
2023-06-08,,929.0,1,sunny,weekday,23778.48
2023-03-01,B,547.0,0,rainy,weekend,10137.64
2023-05-27,A,186.0,0,rainy,weekday,3353.66
2023-02-18,A,348.0,0,rainy,weekend,5921.01
2023-03-04,B,940.0,0,sunny,weekday,18943.39
2023-04-20,A,539.0,0,,,11416.34
2023-05-30,A,356.0,0,rainy,weekday,4428.87
2023-06-01,A,376.0,0,rainy,weekday,6174.83
2023-04-19,B,889.0,0,snowy,weekday,17512.74
2023-03-17,C,537.0,0,,,10404.46
2023-01-30,B,615.0,0,snowy,weekday,12562.84
2023-02-27,B,676.0,1,rainy,holiday,16328.06
2023-04-27,B,301.0,1,,weekday,6993.21
2023-06-08,A,674.0,0,snowy,,12327.89
2023-04-10,C,754.0,1,sunny,weekday,
2023-01-19,B,855.0,1,snowy,holiday,22414.05
2023-06-25,B,903.0,0,,holiday,19735.82
2023-06-22,C,896.0,0,snowy,weekday,16768.88
2023-04-04,,279.0,1,,weekday,5882.98
2023-04-23,C,785.0,,,weekday,15964.4
2023-05-26,A,424.0,1,snowy,weekend,9720.47
2023-03-04,C,722.0,1,snowy,holiday,16878.06
2023-04-26,A,786.0,0,sunny,weekday,16186.56
2023-04-23,B,574.0,1,snowy,weekend,14848.01
2023-02-16,A,764.0,0,,weekday,14684.74
2023-02-26,C,499.0,0,rainy,weekday,9882.64
2023-04-28,A,967.0,1,snowy,holiday,23720.31
2023-02-14,C,316.0,,snowy,weekday,5784.45
2023-06-10,A,908.0,0,,weekday,18999.86
2023-05-25,B,552.0,0,rainy,weekend,12450.58
2023-01-04,A,503.0,1,sunny,weekday,13816.88
2023-05-28,B,339.0,1,rainy,weekend,7706.11
2023-02-16,C,837.0,0,,weekday,15395.71
2023-05-23,B,285.0,0,,,3688.6
2023-02-16,C,147.0,0,,weekday,3573.02
2023-03-19,C,485.0,1,,,11598.71
2023-05-04,B,307.0,1,rainy,holiday,9130.5
2023-03-16,B,256.0,0,rainy,,3881.07
2023-04-13,A,324.0,1,rainy,holiday,8930.78
2023-05-17,A,243.0,0,snowy,weekday,2780.77
2023-03-31,B,518.0,0,,weekday,10864.63
2023-05-24,B,210.0,1,snowy,weekday,5077.17
2023-03-10,B,929.0,1,snowy,,19912.92
2023-03-02,B,974.0,0,snowy,holiday,19475.52
2023-05-18,C,973.0,1,sunny,holiday,29033.78
2023-02-19,B,564.0,1,snowy,,13309.22
2023-01-03,B,231.0,0,,weekday,7575.16
2023-04-17,B,724.0,0,snowy,weekday,13169.89
2023-04-23,B,935.0,0,,holiday,21205.96
2023-04-04,C,700.0,1,sunny,weekday,17023.82
2023-04-28,A,772.0,0,rainy,weekday,14901.98
2023-03-22,A,433.0,1,,weekend,10341.32
2023-04-19,A,174.0,1,snowy,holiday,5203.0
2023-02-20,A,892.0,1,,,21494.43
2023-05-27,A,511.0,1,snowy,,12997.1
2023-06-19,C,618.0,0,rainy,holiday,11509.47
2023-02-04,A,724.0,,,holiday,15592.7
2023-02-15,C,135.0,1,snowy,weekday,2813.49
2023-06-03,C,877.0,1,,holiday,22887.7
2023-03-10,A,724.0,1,rainy,holiday,19159.69
2023-04-03,A,903.0,1,rainy,weekend,21986.46
2023-03-05,A,322.0,0,rainy,,7452.05
2023-06-14,B,822.0,0,,weekday,15627.81
2023-02-18,C,629.0,0,,weekday,13001.0
2023-05-29,A,340.0,,snowy,weekday,6042.61
2023-03-15,B,233.0,1,rainy,,5331.09
2023-01-05,C,831.0,0,snowy,weekday,15040.33
2023-04-10,B,490.0,1,,holiday,14254.06
2023-03-11,B,201.0,0,sunny,weekend,2239.32
2023-03-31,A,751.0,0,rainy,weekend,15029.96
2023-01-04,C,780.0,0,snowy,,13296.79
2023-05-06,B,597.0,1,rainy,,13466.43
2023-02-08,C,610.0,,snowy,weekend,11759.2
2023-06-12,A,802.0,,snowy,weekday,15426.01
2023-05-09,C,636.0,0,sunny,weekday,14271.13
2023-01-24,B,644.0,1,,weekday,15518.18
2023-02-26,B,442.0,1,rainy,holiday,8570.36
2023-04-10,C,940.0,0,,weekday,18870.21
2023-03-11,B,105.0,1,snowy,holiday,798.8
2023-02-10,B,293.0,1,,,7766.31
2023-06-23,B,841.0,1,sunny,weekday,20125.85
2023-03-01,A,236.0,0,,weekday,5062.35
2023-04-18,A,934.0,,snowy,weekday,16043.98
2023-02-26,B,572.0,1,snowy,weekday,11822.11
2023-01-31,C,315.0,1,sunny,,6735.26
2023-03-25,A,448.0,0,rainy,weekend,9333.61
2023-06-01,C,975.0,1,sunny,weekday,23053.17
2023-02-05,B,282.0,0,rainy,weekday,5876.64
2023-06-07,B,267.0,0,snowy,weekday,6405.52
2023-06-01,C,893.0,1,,weekday,23996.04
2023-04-18,A,137.0,,snowy,weekend,1080.63
2023-04-16,C,774.0,1,sunny,weekday,18002.8
2023-06-07,C,570.0,1,sunny,weekday,14731.23
2023-03-27,B,551.0,1,,weekday,
2023-05-15,A,589.0,0,sunny,,12398.78
2023-06-12,C,241.0,1,snowy,weekend,4077.4
2023-01-14,A,859.0,1,,weekday,21403.45
2023-04-30,B,202.0,1,rainy,weekday,5694.41
2023-05-18,A,810.0,1,sunny,weekend,19632.9
2023-03-21,B,811.0,1,rainy,holiday,21065.2
2023-05-24,A,141.0,1,,weekday,3394.65
2023-04-16,C,246.0,0,sunny,,5526.43
2023-03-11,B,165.0,0,,weekday,2631.15
2023-02-13,C,292.0,0,sunny,,4411.96
2023-03-14,B,397.0,,sunny,holiday,5957.31
2023-02-14,A,137.0,1,sunny,weekday,4750.21
2023-04-17,A,601.0,1,,weekday,15859.86
2023-03-25,B,752.0,0,,weekday,15015.61
2023-03-23,B,717.0,1,snowy,weekend,16890.79
2023-04-17,B,527.0,1,snowy,,12240.19
2023-01-21,A,763.0,0,,weekday,16225.87
2023-06-27,B,451.0,,,weekend,7352.96
2023-06-10,B,425.0,0,sunny,weekend,7056.1
2023-01-07,C,137.0,0,snowy,weekday,732.73
2023-03-11,B,196.0,0,snowy,holiday,3538.29
2023-05-07,C,207.0,0,,weekday,4321.94
2023-05-23,C,730.0,1,snowy,holiday,19069.91
2023-06-09,C,250.0,0,,holiday,2298.08
2023-05-28,A,173.0,1,snowy,weekday,2688.52
2023-05-23,C,156.0,0,rainy,holiday,3396.94
2023-06-25,B,977.0,1,rainy,weekend,24617.91
2023-05-29,A,434.0,1,snowy,weekday,9585.3
2023-06-19,A,351.0,1,,weekend,8032.33
2023-06-03,A,903.0,0,rainy,weekend,17316.93
2023-04-30,A,924.0,,sunny,,18343.02
